system_id,ligand_chain_id,n_atoms,plddt_mean,rmsd
7vb6__1__1.A_1.B__1.E_1.G_1.I,1.E,44,89.66545454545455,0.20421597483400533
7vb6__1__1.A_1.B__1.E_1.G_1.I,1.I,7,76.63000000000001,1.2912163454388517
7vej__1__1.A__1.C_1.F_1.G,1.C,4,65.1425,0.4768497809174648
7vej__1__1.A__1.C_1.F_1.G,1.F,36,96.2527777777778,0.3110001721438224
7vej__1__1.A__1.C_1.F_1.G,1.G,21,75.88333333333333,0.4921875601811741
7vem__1__1.A_1.B__1.C_1.D,1.C,48,92.30666666666667,0.24953793234593594
7vem__1__1.A_1.B__1.C_1.D,1.D,4,63.42999999999999,0.35204788754604804
7vhy__1__1.A__1.F,1.F,32,93.0271875,0.3623288158888234
7vhz__1__1.A__1.F,1.F,32,95.42875000000001,0.26556272762880784
7vi0__1__1.A__1.F,1.F,34,95.60970588235294,0.5770519293814179
7vi7__1__1.A__1.C,1.C,15,96.22000000000001,0.604224541312898
7vjt__1__1.A__1.C,1.C,27,93.87370370370371,0.1108782934648837
7vkf__1__1.A__1.B_1.C,1.B,12,83.345,0.6654420886384204
7vkf__1__1.A__1.B_1.C,1.C,53,98.53207547169812,0.17480789151990284
7vkg__1__1.A__1.B,1.B,19,88.55473684210526,0.9607905418401985
7vkh__1__1.A__1.C,1.C,14,96.80142857142857,1.060904369650274
7vmy__1__1.A__1.C_1.D_1.E,1.D,19,87.29105263157895,2.098906916743291
7vmy__1__1.A__1.C_1.D_1.E,1.E,14,60.872142857142855,1.2756262791795234
7vnh__1__1.A__1.C,1.C,21,81.48714285714287,0.49158794238937276
7voc__1__1.A__1.B_1.D_1.E,1.B,8,77.69749999999999,0.03618750105208164
7voc__1__1.A__1.B_1.D_1.E,1.D,27,95.7537037037037,0.19126962098813488
7voc__1__1.A__1.B_1.D_1.E,1.E,20,82.68499999999999,0.4495817989493357
7vpe__1__1.A__1.B,1.B,42,47.87047619047619,3.505752766908534
7vq9__1__1.A_1.B__1.I_1.J_1.K,1.I,14,80.37642857142858,1.1749395710737662
7vq9__1__1.A_1.B__1.I_1.J_1.K,1.J,24,90.07708333333333,0.8256630245916382
7vqb__1__1.A_1.B__1.H_1.I_1.J,1.H,14,77.51285714285714,1.1120303711823518
7vqb__1__1.A_1.B__1.H_1.I_1.J,1.I,24,90.24291666666666,0.9994604229470727
7vqt__1__1.A__1.G_1.H,1.G,21,84.38571428571429,2.4616363279677067
7vqt__1__1.A__1.G_1.H,1.H,53,98.61547169811323,0.22086784932287132
7vqu__1__1.A__1.G_1.H,1.G,21,77.92714285714285,2.1154643906355917
7vqu__1__1.A__1.G_1.H,1.H,53,98.4866037735849,0.2810135127004341
7vre__1__1.A__1.B,1.B,44,90.28181818181818,0.5727036869804036
7vsl__1__1.A__1.D,1.D,23,95.10521739130435,0.9182815241450976
7vtf__1__1.A_1.B__1.F,1.F,17,87.21882352941176,0.24433313874559118
7vve__1__1.A__1.D_1.H,1.D,15,90.68133333333334,0.9291608310529915
7vve__1__1.A__1.D_1.H,1.H,8,57.3275,0.7958593938830509
7vwf__1__1.A_1.B__1.C_1.E,1.C,19,64.4557894736842,0.9860677322562456
7vwf__1__1.A_1.B__1.C_1.E,1.E,19,65.74736842105263,1.018323689273937
7vws__1__1.A__1.C_1.D_1.E_1.F,1.E,20,83.691,1.0330711026788364
7vws__1__1.A__1.C_1.D_1.E_1.F,1.F,19,82.58894736842107,1.7575296097057622
7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,1.K,4,35.265,0.13498271199852302
7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,1.P,37,85.67027027027027,1.5584485036337685
7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,1.Q,23,87.50260869565219,0.27787823503111314
7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M,1.C,34,67.15470588235294,1.7297167596707441
7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M,1.E,23,81.66391304347827,0.17556818691579482
7vzy__1__1.A_1.B__1.C_1.D_1.E_1.M,1.M,4,28.725,0.13860957433012044
7vzz__1__1.A_1.B__1.AA_1.Y_1.Z,1.AA,34,76.13617647058824,1.378641508290215
7vzz__1__1.A_1.B__1.AA_1.Y_1.Z,1.Z,26,77.59576923076924,0.2950138758898576
7w15__1__1.A__1.C_1.D_1.E_1.F,1.C,51,91.94333333333334,0.27676223651935283
7w15__1__1.A__1.C_1.D_1.E_1.F,1.D,32,91.674375,0.23945533456939241
7w1i__1__1.A__1.B,1.B,18,70.07499999999999,1.6888910774326245
7w3l__1__1.A__1.B_1.C_1.J,1.B,53,98.6822641509434,0.2137047844940598
7w3l__1__1.A__1.B_1.C_1.J,1.C,13,80.3876923076923,0.21821840214186677
7w3l__1__1.A__1.B_1.C_1.J,1.J,6,48.156666666666666,0.30861392275823896
7w41__1__1.A__1.B,1.B,43,70.99767441860466,2.254247146638869
7w4x__1__1.A__1.C_1.D_1.E,1.E,24,94.21541666666667,0.5919647582639351
7w4y__1__1.A__1.E,1.E,26,95.12423076923076,0.6584958730147984
7w5h__1__1.A__1.C_1.F,1.C,24,87.97541666666666,1.8445959756559012
7w6f__1__1.A_1.B__1.C,1.C,20,88.784,0.8319894336130563
7w6z__1__1.A__1.B_1.C,1.C,32,86.22874999999999,1.9792712838444262
7w8v__1__1.A__1.B_1.D,1.B,14,95.82785714285714,0.9105103104525023
7w8v__1__1.A__1.B_1.D,1.D,15,96.24533333333335,0.09376239069190734
7w9s__1__1.A__1.D_1.I_1.J,1.D,29,79.9403448275862,1.863792065704775
7wbs__1__1.A_1.B__1.D,1.D,36,80.10666666666665,0.9972346612416932
7wc6__1__1.A__1.F,1.F,24,93.3775,0.29606408066019596
7wc7__1__1.A__1.M,1.M,25,88.2964,0.5996538640464706
7wc8__1__1.A__1.H,1.H,29,78.9955172413793,3.1231260926326008
7wcf__1__1.A__1.B_1.C_1.D,1.B,31,86.88419354838707,0.6780163499364119
7wcl__1__1.A__1.C,1.C,35,94.14028571428572,0.5400159553720314
7wcv__1__1.A__1.B_1.C_1.D,1.B,10,97.819,0.7321279110513126
7wcv__1__1.A__1.B_1.C_1.D,1.D,24,96.50833333333333,0.20184558922134913
7wdp__1__1.A__1.B_1.C,1.B,23,76.12130434782608,1.7101898384289056
7wdp__1__1.A__1.B_1.C,1.C,12,89.00916666666667,0.5940486420135378
7wdt__1__1.A__1.B,1.B,19,85.32263157894738,0.5601629570020199
7wdt__1__1.A__1.C,1.C,19,86.0836842105263,1.723752080419534
7wdu__1__1.A__1.C,1.C,29,81.36827586206897,1.7133325572531672
7wdv__1__1.A__1.B_1.C,1.B,23,78.82173913043478,2.489821477505369
7wdv__1__1.A__1.B_1.C,1.C,12,93.47916666666667,0.4050275680821216
7wew__1__1.A__1.K,1.K,32,95.023125,0.24246667926330623
7wf5__1__1.A__1.C,1.C,39,95.64307692307695,0.26720627449637213
7wgl__1__1.A__1.D,1.D,25,94.52600000000001,0.23454661336518146
7wgn__1__1.A__1.B,1.B,36,93.07555555555555,1.3234497945416517
7wjs__1__1.A__1.D_1.G,1.D,40,93.83399999999999,0.3301101477052104
7wjs__1__1.A__1.D_1.G,1.G,6,70.29666666666667,0.15565194458088605
7wl4__1__1.A__1.E_1.F,1.E,34,84.46235294117645,0.34508024998126335
7wl4__1__1.A__1.E_1.F,1.F,34,71.59058823529412,2.8119817865886474
7wmk__1__1.A__1.B_1.G,1.B,24,95.46875,0.15462450032291497
7wpx__1__1.A__1.B_1.C,1.B,31,92.06387096774192,0.6368475252671846
7wpx__1__1.A__1.B_1.C,1.C,9,86.91333333333334,0.04389287377635341
7wqm__1__1.A__1.C_1.D,1.C,48,98.46041666666666,0.17377582583837156
7wqm__1__1.A__1.C_1.D,1.D,26,82.34538461538462,1.3660847405579188
7wqs__1__1.A__1.C_1.D,1.C,48,98.376875,0.18080115836451505
7wqs__1__1.A__1.C_1.D,1.D,26,78.6896153846154,1.7660201638712132
7wrg__1__1.A__1.C_1.D,1.C,27,90.00370370370372,0.4474706593428555
7wrr__1__1.A_1.B__1.E_1.F_1.H,1.E,26,54.51692307692308,0.42148381140428626
7wrr__1__1.A_1.B__1.E_1.F_1.H,1.H,12,25.303333333333338,0.549255234378601
7wua__1__1.A__1.E_1.F_1.G,1.E,31,88.53516129032258,0.3648407988507398
7wua__1__1.A__1.E_1.F_1.G,1.F,16,74.32249999999999,0.6824891200478562
7wuy__1__1.A_1.B__1.D_1.EA,1.D,27,91.49222222222222,0.17600335607218892
7wuy__1__1.A_1.B__1.D_1.EA,1.EA,30,74.23366666666668,2.046215740459973
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.C,8,97.5525,0.045320548075441586
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.E,27,98.20777777777779,0.4149482866995634
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.F,23,95.5621739130435,0.7872678183385955
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.K,6,66.98833333333333,0.7160552322477447
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.O,6,76.36166666666666,1.1565071759515073
7wzx__1__1.A__1.B_1.D_1.E_1.I,1.B,8,96.8825,0.0695472423037304
7wzx__1__1.A__1.B_1.D_1.E_1.I,1.D,27,97.99740740740741,0.2312278487358841
7wzx__1__1.A__1.B_1.D_1.E_1.I,1.E,6,76.01833333333333,1.059550104326581
7wzx__1__1.A__1.B_1.D_1.E_1.I,1.I,23,94.93391304347824,0.690062042807517
7x0b__1__1.A__1.C_1.E_1.N,1.C,8,96.22,0.2344157583030719
7x0b__1__1.A__1.C_1.E_1.N,1.E,27,92.26555555555554,0.601743371782036
7x0b__1__1.A__1.C_1.E_1.N,1.N,6,84.44166666666666,0.6290441085496274
7x2x__1__1.A__1.E_1.N,1.E,16,73.40375,0.592069553823912
7x2x__1__1.A__1.E_1.N,1.N,4,69.9225,0.18146367933517446
7x3l__1__1.A__1.C_1.D,1.C,48,98.46375,0.12858951724722215
7x3l__1__1.A__1.C_1.D,1.D,24,92.10125,0.5327294808165087
7x3m__1__1.A__1.C_1.D,1.C,48,98.50604166666666,0.23680836681097797
7x3m__1__1.A__1.C_1.D,1.D,24,94.37833333333333,0.5436423051973898
7x3o__1__1.A__1.C_1.D,1.C,48,98.45770833333331,0.20024011752176296
7x3o__1__1.A__1.C_1.D,1.D,19,93.25631578947367,0.5241046611382644
7x4g__1__1.A__1.B_1.C_1.D,1.B,29,87.45241379310345,0.44334768725835444
7x4g__1__1.A__1.B_1.C_1.D,1.C,29,81.09068965517238,0.9151271086387749
7x4t__1__1.A_1.B__1.C_1.D_1.E_1.F_1.G,1.C,29,32.48275862068966,0.5924868148728805
7x4t__1__1.A_1.B__1.C_1.D_1.E_1.F_1.G,1.D,29,31.88448275862069,1.474539666564882
7x4u__1__1.A__1.B,1.B,20,94.66549999999998,0.9258401888192458
7x7x__1__1.A__1.C,1.C,28,48.69857142857143,2.3483472881582057
7x81__1__1.A_1.B__1.D,1.D,36,86.72833333333332,1.8332196125975873
7x9l__1__1.A__1.C_1.E_1.F,1.C,24,95.39791666666667,0.4388912029903042
7xbt__1__1.A__1.B_1.C,1.B,23,91.37,0.9020929240157963
7xbv__1__1.A__1.B,1.B,31,76.65064516129031,1.0196770867010445
7xdv__1__1.A__1.C_1.D,1.C,31,91.72161290322582,1.1079889329001404
7xdy__1__1.A__1.C_1.D,1.C,27,93.35925925925928,0.9832489530390255
7xf7__1__1.A__1.B,1.B,15,94.908,0.6947532735950339
7xgi__1__1.A__1.B_1.C_1.D,1.B,26,98.71115384615385,0.18540491005086907
7xgi__1__1.A__1.B_1.C_1.D,1.C,27,93.76407407407406,0.15558633119283913
7xh6__1__1.A__1.E,1.E,39,95.49333333333333,0.5114622223211169
7xhq__1__1.A__1.C,1.C,31,29.69225806451612,1.841440645371893
7xhy__1__1.A__1.B_1.G,1.B,33,93.77575757575757,0.13705531856349337
7xhy__1__1.A__1.B_1.G,1.G,4,66.2975,0.10066450520198182
7xi7__1__1.A__1.B,1.B,20,96.744,0.4267195352087285
7xis__1__1.A__1.B_1.C_1.D,1.D,23,61.29652173913042,1.727694381124173
7xj7__1__1.A__1.B_1.C_1.F,1.F,13,56.957692307692305,1.324956768634172
7xjb__1__1.A__1.E_1.F_1.G,1.E,27,98.64444444444445,0.12282953107071645
7xjb__1__1.A__1.E_1.F_1.G,1.F,27,92.4937037037037,1.9960731488876764
7xjv__1__1.A__1.E_1.F_1.G_1.H_1.I,1.F,39,95.97435897435896,0.6683500491970861
7xjv__1__1.A__1.E_1.F_1.G_1.H_1.I,1.G,6,53.01500000000001,0.5332275197931693
7xjv__1__1.A__1.E_1.F_1.G_1.H_1.I,1.H,6,50.18666666666667,0.6410432842942867
7xjv__1__1.A__1.E_1.F_1.G_1.H_1.I,1.I,6,61.98666666666667,0.502257633596661
7xk9__1__1.A__1.C,1.C,17,91.5794117647059,0.4902982099346029
7xka__1__1.A__1.C,1.C,15,88.40733333333334,0.4137958381176874
7xlp__1__1.A__1.B,1.B,33,94.56787878787878,0.5419048252895536
7xm7__1__1.A__1.E,1.E,30,94.19833333333332,0.14324445300879174
7xnc__1__1.A__1.B,1.B,28,94.30571428571429,0.6254411798814337
7xqz__1__1.A__1.B_1.C_1.D,1.B,25,91.87480000000001,1.3273839190397707
7xr7__1__1.A__1.B_1.C_1.D,1.B,24,89.76041666666667,1.5118097528813568
7xrr__1__1.A__1.B,1.B,30,83.57633333333332,4.664204987787862
7xsv__1__1.A__1.B,1.B,26,95.42192307692306,0.5210034696651527
7xw8__1__1.A__1.E_1.F,1.E,53,98.6135849056604,0.19303038425089752
7xw8__1__1.A__1.E_1.F,1.F,18,73.17722222222221,1.0115532392180469
7xyj__1__1.A_1.B__1.E_1.F,1.E,20,93.076,0.2544736456212933
7xyj__1__1.A_1.B__1.E_1.F,1.F,16,62.610625,1.5735428286385489
7y02__1__1.A__1.B_1.C,1.B,27,77.5037037037037,2.5626469132183276
7y02__1__1.A__1.B_1.C,1.C,27,58.571851851851854,1.3537603552411221
7y03__1__1.A__1.B_1.C,1.B,25,81.582,1.890704554174906
7y03__1__1.A__1.B_1.C,1.C,25,67.4752,1.890497019298504
7y06__1__1.A__1.B_1.C,1.B,27,79.7374074074074,0.9385702033354661
7y06__1__1.A__1.B_1.C,1.C,27,64.09962962962963,1.6225592320279048
7y4u__1__1.A__1.B,1.B,39,95.64153846153845,1.9363755857355713
7y88__1__1.A__1.B_1.C_1.D,1.B,29,88.10689655172415,1.1082295886350644
7ycc__1__1.A__1.D_1.E_1.F,1.D,28,98.56642857142857,0.14169566858294796
7ycc__1__1.A__1.D_1.E_1.F,1.F,43,90.35883720930232,1.9381792230193837
7yce__1__1.A__1.B_1.C_1.D_1.E,1.B,28,98.57892857142858,0.11210977244648897
7yce__1__1.A__1.B_1.C_1.D_1.E,1.D,5,67.89200000000001,0.023273190424948246
7yce__1__1.A__1.B_1.C_1.D_1.E,1.E,44,84.47386363636366,2.2027606062812173
7yd2__1__1.A_1.B__1.K,1.K,25,75.2296,2.4861608031706646
7yh9__1__1.A__1.G_1.H_1.I,1.I,24,89.44958333333334,0.9806087838783636
7yha__1__1.A__1.E_1.F_1.G_1.H,1.G,23,76.22652173913043,1.3993259956973236
7yha__1__1.A__1.E_1.F_1.G_1.H,1.H,23,80.35869565217394,1.4652515041458116
7yhb__1__1.A__1.C_1.D_1.E,1.E,22,81.46636363636362,1.1230376757248643
7yhc__1__1.A__1.I_1.J_1.K,1.K,24,92.27874999999999,0.49455145116980465
7yja__1__1.A_1.B__1.E,1.E,19,75.84421052631578,0.5119485662213352
7yop__1__1.A_1.B__1.E,1.E,32,77.588125,0.4657122906744191
7ypu__1__1.A_1.B__1.I,1.I,30,70.54633333333335,1.9014499202663133
7ypu__1__1.A_1.B__1.J_1.K,1.J,30,72.39899999999997,1.459639334583472
7ypu__1__1.A_1.B__1.J_1.K,1.K,48,90.37875000000001,0.908324450049121
7ypv__1__1.A_1.B__1.J,1.J,35,72.49742857142857,2.5481360916030673
7yv4__1__1.A__1.B,1.B,22,59.710909090909105,0.5860626790971356
7yxe__1__1.A__1.C,1.C,17,97.98941176470589,0.32529631235000245
7yzs__1__1.A__1.B,1.B,15,91.61133333333332,0.6192005338941768
7yzu__1__1.A__1.B,1.B,16,92.2525,0.24345206080648846
7z0w__1__1.A_1.B__1.J_1.K,1.J,31,90.62129032258063,0.13240987941582674
7z0w__1__1.A_1.B__1.J_1.K,1.K,31,64.84161290322581,1.6911109067785874
7z1g__1__1.A__1.B_1.D,1.B,25,95.758,0.2112777395494896
7z1g__1__1.A__1.B_1.D,1.D,7,93.52714285714286,0.39125481005601476
7z39__1__1.A__1.C,1.C,34,79.54529411764706,2.8230578310332914
7z3k__1__1.A__1.D_1.DA_1.E_1.F_1.P,1.DA,37,69.58378378378379,1.7921021342289
7z3k__1__1.A__1.D_1.DA_1.E_1.F_1.P,1.F,29,74.87103448275863,0.8272484555019091
7z3k__1__1.A__1.D_1.DA_1.E_1.F_1.P,1.P,3,53.79,0.030680782347836732
7z3y__1__1.A__1.D,1.D,28,83.50214285714286,1.8954375079939054
7z57__1__1.A__1.B_1.C_1.J,1.B,20,44.151500000000006,1.14522531758226
7z57__1__1.A__1.B_1.C_1.J,1.C,20,44.89649999999999,1.2481087231493926
7z57__1__1.A__1.B_1.C_1.J,1.J,8,48.24125,0.3722824065188075
7z5b__1__1.A__1.D,1.D,26,95.87038461538461,0.6565072244859654
7z5n__1__1.A__1.I_1.L_1.M,1.I,25,97.05320000000002,0.08029786727101354
7z5n__1__1.A__1.I_1.L_1.M,1.L,5,64.79799999999999,0.017698063393158943
7z5n__1__1.A__1.I_1.L_1.M,1.M,5,58.09400000000001,0.021665813858786284
7z5r__1__1.A__1.D,1.D,20,84.73349999999999,1.1587717031412454
7z5u__1__1.A__1.B_1.C,1.C,31,69.23967741935485,3.141034175060975
7z5x__1__1.A__1.C,1.C,33,92.65303030303029,0.8399731883852855
7z6c__1__1.A__1.B_1.C_1.D,1.B,31,98.70451612903227,0.10248131980475966
7z6c__1__1.A__1.B_1.C_1.D,1.C,11,98.68818181818182,0.1297036475001182
7z6c__1__1.A__1.B_1.C_1.D,1.D,30,97.09233333333331,0.33377006324891056
7z6z__1__1.A__1.H_1.I_1.J_1.O_1.Y,1.H,30,95.48133333333334,0.9072165349583816
7z6z__1__1.A__1.H_1.I_1.J_1.O_1.Y,1.I,7,49.857142857142854,0.6636721473049922
7z6z__1__1.A__1.H_1.I_1.J_1.O_1.Y,1.J,10,43.81699999999999,0.9852363685903216
7z6z__1__1.A__1.H_1.I_1.J_1.O_1.Y,1.O,10,50.666999999999994,0.871338788174835
7z70__1__1.A__1.C_1.E_1.L,1.C,30,93.497,1.132791107175285
7z70__1__1.A__1.C_1.E_1.L,1.E,4,59.315000000000005,0.04833809700942944
7z74__1__1.A__1.B_1.C,1.B,36,91.20972222222223,1.2893228609638723
7z74__1__1.A__1.B_1.C,1.C,4,39.6725,0.17679521724064526
7z78__1__1.A__1.D,1.D,30,95.23033333333333,0.6568498319503966
7zaa__1__1.A__1.C,1.C,11,94.53272727272729,0.11762624333073264
7zbv__1__1.A__1.B_1.E,1.E,20,72.18299999999998,0.4907972078274925
7zeg__1__1.A__1.C,1.C,33,89.77090909090909,0.42656933196931207
7zej__1__1.A_2.B__1.C_1.D,1.C,48,94.76291666666668,0.3130893931289509
7zej__1__1.A_2.B__1.C_1.D,1.D,26,84.96038461538463,0.8270956240108563
7zer__1__1.A__1.B_1.C,1.B,25,94.1136,0.24087898720046907
7zer__1__1.A__1.B_1.C,1.C,4,65.36,0.2363669843453034
7zf0__1__1.A__1.B_1.C_1.I_1.J_1.K,1.B,25,96.58759999999998,0.26997940520898633
7zf0__1__1.A__1.B_1.C_1.I_1.J_1.K,1.C,4,72.9575,0.38266801227062464
7zf0__1__1.A__1.B_1.C_1.I_1.J_1.K,1.I,11,88.16727272727272,0.5418154780900581
7zf0__1__1.A__1.B_1.C_1.I_1.J_1.K,1.J,4,59.86,0.4638015840397721
7zf0__1__1.A__1.B_1.C_1.I_1.J_1.K,1.K,4,62.432500000000005,0.5107169553341747
7zfv__1__1.A__1.C,1.C,13,92.49384615384616,0.6400715206936319
7zg9__1__1.A__1.C,1.C,25,76.7576,1.609165617959142
7zgb__1__1.A__1.B,1.B,22,73.43454545454546,0.7414980736143157
7zgc__1__1.A__1.B,1.B,25,74.584,1.8152919350751955
7zgd__1__1.A__1.B,1.B,25,75.1024,1.7325134555386066
7zi0__1__1.A__1.C,1.C,34,88.0520588235294,1.4321874686345903
7zif__1__1.A__1.B_1.C,1.C,39,81.23128205128204,2.1604583088400457
7zig__1__1.A__1.B_1.C,1.B,39,80.21256410256412,2.4677830493649298
7zih__1__1.A__1.B_1.C,1.C,30,78.00500000000001,1.6502153761307634
7zii__1__1.A__1.B_1.C,1.C,34,79.75264705882353,1.837098417949772
7zij__1__1.A__1.B_1.C,1.B,31,77.71677419354837,1.6491343457426761
7zik__1__1.A__1.D,1.D,38,87.74131578947369,1.19501298449587
7ziy__1__1.A__1.C,1.C,51,90.05333333333333,4.334368944261934
7zj0__1__1.A__1.C,1.C,48,89.18270833333332,0.4528982176639949
7zjp__1__1.A__1.C,1.C,26,97.47500000000001,0.1390097719029287
7zjq__1__1.A__1.E,1.E,17,95.50529411764705,0.21492595380610321
7zks__1__1.A__1.B,1.B,31,76.2658064516129,1.6457336290154165
7zkx__1__1.A__1.B_1.L,1.B,31,80.38903225806453,2.1885033799115843
7zkx__1__1.A__1.B_1.L,1.L,4,54.644999999999996,0.020856508837293272
7zl5__1__1.A__1.C_1.D_1.E,1.D,4,66.015,0.05831207129769336
7zl5__1__1.A__1.C_1.D_1.E,1.E,23,93.22391304347826,0.5255138538150667
7zog__1__1.A_1.B__1.I_1.K,1.I,10,77.064,0.14021868655220746
7zog__1__1.A_1.B__1.I_1.K,1.K,49,70.88857142857142,5.7706292210596555
7zp7__1__1.A__1.C,1.C,16,81.835625,0.21502005059240992
7zwb__1__1.A__1.D,1.D,22,92.76363636363635,1.8294899883219202
7zxw__1__1.A__1.C_1.D_1.G,1.D,36,96.0961111111111,2.8131619073686305
7zxw__1__1.A__1.C_1.D_1.G,1.G,4,65.63,0.0874596435808508
7zym__1__1.A__1.B,1.B,40,90.40375,0.5451964912122934
7zyn__1__1.A__1.B,1.B,35,87.31742857142858,0.7994627250643723
7zzs__1__1.A__1.D_1.J_1.L,1.J,19,89.24631578947368,0.29586756134505904
7zzs__1__1.A__1.D_1.J_1.L,1.L,13,58.10846153846153,0.8868557912373185
7zzt__1__1.A__1.D_1.J,1.J,17,95.70117647058824,0.2591330771801139
7zzu__1__1.A__1.M_1.P,1.P,27,81.78851851851852,0.4414248383389407
7zzw__1__1.A__1.E_1.M,1.E,7,45.019999999999996,0.5753647097192137
7zzw__1__1.A__1.E_1.M,1.M,13,45.545384615384606,0.8923377232626349
7zzw__1__1.A__1.I_1.L,1.L,29,88.68793103448276,1.2803215796032357
8a0b__1__1.A__1.D_1.H,1.H,22,86.83000000000001,0.4624216694169601
8a0t__1__1.A__1.C,1.C,15,89.92399999999999,1.3490505804649522
8a0z__1__1.A__1.C_1.D_1.F,1.C,48,98.51145833333334,0.3830593971982272
8a0z__1__1.A__1.C_1.D_1.F,1.D,17,98.58470588235295,0.15605192647890564
8a0z__1__1.A__1.C_1.D_1.F,1.F,15,92.58800000000001,1.1313693303620291
8a2p__1__1.A__1.B,1.B,24,94.39333333333333,0.2736385510841614
8a3a__1__1.A__1.B,1.B,18,95.13944444444445,0.13273693637116746
8a4u__1__1.A__1.E_1.J,1.E,36,92.60972222222222,1.2796554882725448
8a4u__1__1.A__1.E_1.J,1.J,7,74.75714285714287,0.924889540725944
8a56__1__1.A_1.B__1.I,1.I,31,89.21870967741935,0.5079129733010415
8a66__1__1.A__1.C,1.C,28,95.76571428571428,0.4928311614120411
8a70__1__1.A_1.B__1.D_1.E_1.F_1.G,1.G,19,85.20894736842104,2.7055405780558655
8a7a__1__1.A_1.B__1.C_1.E_1.F_1.G,1.G,19,87.78526315789475,2.9680032047553655
8a7i__1__1.A__1.C,1.C,41,94.68439024390244,1.7755210512036412
8a9i__1__1.A__1.B,1.B,29,91.88000000000001,0.6865092786985062
8ab3__1__1.A_1.B_1.C_1.D__1.L,1.L,20,45.519000000000005,0.6175859698152855
8acm__1__1.A__1.E,1.E,27,88.2725925925926,0.38712287089155395
8adj__1__1.A__1.D,1.D,35,90.24085714285715,1.0018331372080653
8ai7__1__1.A__1.Q,1.Q,22,80.75954545454546,2.238421617413197
8ajk__1__1.A_1.B__1.D_1.E,1.D,53,95.56113207547168,0.21650870023815652
8ajk__1__1.A_1.B__1.D_1.E,1.E,6,34.16166666666666,0.6979133842159361
8ak3__1__1.A__1.B_1.C,1.B,27,91.69925925925926,0.5681878363339008
8ak3__1__1.A__1.B_1.C,1.C,6,66.99000000000001,1.028940216201679
8ak5__1__1.A__1.C_1.E_1.F_1.G,1.C,36,97.79583333333332,0.16102154664554788
8ak5__1__1.A__1.C_1.E_1.F_1.G,1.E,9,61.98444444444445,0.20792173183588455
8ak5__1__1.A__1.C_1.E_1.F_1.G,1.F,4,77.25999999999999,0.2936029062278374
8ak5__1__1.A__1.C_1.E_1.F_1.G,1.G,10,67.347,0.851265597517458
8ak6__1__1.A__1.E_1.F_1.H,1.E,17,63.989999999999995,0.8554099365134056
8ak6__1__1.A__1.E_1.F_1.H,1.F,7,61.39714285714286,0.7142737449556529
8ak6__1__1.A__1.E_1.F_1.H,1.H,4,63.2825,0.262474723040967
8ak7__1__1.A__1.C_1.E_1.G,1.C,36,97.8925,0.14298068192462418
8ak7__1__1.A__1.C_1.E_1.G,1.E,12,89.99166666666667,0.4734030732497505
8ak7__1__1.A__1.C_1.E_1.G,1.G,13,67.65538461538462,3.1789114332667094
8ak8__1__1.A__1.C_1.F_1.L,1.C,36,98.24277777777777,0.1273063191871715
8ak8__1__1.A__1.C_1.F_1.L,1.F,19,70.63210526315791,2.7217084495427053
8ak8__1__1.A__1.C_1.F_1.L,1.L,10,97.00700000000002,0.036014121700676284
8akd__1__1.A__1.C_1.E,1.C,36,97.805,0.1126756346102452
8akd__1__1.A__1.C_1.E,1.E,12,78.27583333333334,0.9300681043798845
8akg__1__1.A__1.F_1.O,1.F,4,69.5375,0.5723116020274753
8akg__1__1.A__1.F_1.O,1.O,16,91.525625,0.19360911649387252
8am2__1__1.A__1.D,1.D,32,83.2465625,2.0756794631639877
8aop__1__1.A__1.E,1.E,17,91.34941176470589,1.5673287296318443
8aqf__1__1.A__1.B,1.B,34,87.165,0.8442914729226252
8arj__1__1.A__1.B,1.B,33,87.1130303030303,0.9962682089960625
8atb__1__1.A__1.C,1.C,35,93.13999999999999,0.6920869315629237
8atl__1__1.A__1.C,1.C,35,94.83485714285715,0.40260836837693825
8aty__1__1.A__1.B_1.C,1.B,23,74.15869565217393,2.032187422356634
8aty__1__1.A__1.B_1.C,1.C,23,84.10478260869567,1.3188841726615805
8au8__1__1.A_1.B__1.C_1.D_1.H,1.C,31,94.19096774193548,0.1337547649093181
8au8__1__1.A_1.B__1.C_1.D_1.H,1.D,12,74.87333333333332,1.115993073430981
8au8__1__1.A_1.B__1.C_1.D_1.H,1.H,7,42.04714285714285,0.7438996471336269
8aue__1__1.A__1.C_1.D,1.C,31,96.22419354838709,0.4138246397110594
8aue__1__1.A__1.C_1.D,1.D,13,84.94461538461539,1.28131615305025
8aui__1__1.A_1.B__1.C_1.D_1.G,1.C,31,92.13290322580643,0.10880823779879928
8aui__1__1.A_1.B__1.C_1.D_1.G,1.D,13,75.19461538461539,1.276599180575802
